Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°)
30 05 2018 11:30,2343.47705078125,9.90547275543212,2731.9130376489,28.9829292297363
30 05 2018 11:40,2368.54711914062,9.79509162902832,2657.97075276981,28.7264194488525
30 05 2018 11:50,2424.51196289062,9.85035133361816,2695.48865666474,26.2846908569335
30 05 2018 12:00,2754.873046875,10.8244304656982,3206.86660882395,28.8272590637207
30 05 2018 12:10,2495.50805664062,9.88910198211669,2721.19839294775,30.6533203125
30 05 2018 12:20,2988.40795898437,10.9786796569824,3264.86241448919,30.4162006378173
30 05 2018 12:30,3259.72192382812,11.5339803695678,3430.10420478261,28.2969303131103
30 05 2018 12:40,3218.88500976562,11.839220046997,3494.70484007138,28.4624195098876
30 05 2018 12:50,3126.57690429687,11.48876953125,3419.03232668483,28.3474292755126
30 05 2018 13:00,3244.4951171875,11.7877597808837,3485.0187231545,26.7759609222412
30 05 2018 13:10,3392.56005859375,12.5690603256225,3583.93131772893,27.1550407409667
30 05 2018 13:20,3473.86499023437,12.449740409851,3575.18121000803,28.2888202667236
30 05 2018 13:30,3538.34204101562,12.5655002593994,3583.70159124869,25.9337902069091
30 05 2018 13:40,3509.17602539062,12.5552797317504,3583.03143250456,26.1378593444824
30 05 2018 13:50,3577.27197265625,12.5035600662231,3579.397153183,26.3339900970458
30 05 2018 14:00,3567.53198242187,12.9388904571533,3597.58630170813,26.8457202911376
30 05 2018 14:10,3504.98095703125,12.3570699691772,3566.87069491261,27.6582908630371
30 05 2018 14:20,3479.47900390625,12.5025997161865,3579.32581728739,28.9074001312255
30 05 2018 14:30,3369.96704101562,11.9742603302001,3517.89063931828,28.0482597351074
30 05 2018 14:40,3408.64794921875,12.2960901260375,3560.66610543783,29.0132408142089
30 05 2018 14:50,3147.15502929687,11.2339601516723,3348.93971457572,31.2548007965087
30 05 2018 15:00,3100.52807617187,10.9763298034667,3264.02063382707,30.768419265747
30 05 2018 15:10,3214.45190429687,11.5311498641967,3429.42274946514,30.2113304138183
30 05 2018 15:20,3062.81909179687,11.0178203582763,3278.69757896785,30.3845405578613
30 05 2018 15:30,2990.92309570312,10.8276796340942,3208.14652043424,29.8036403656005
30 05 2018 15:40,3099.81396484375,11.1974401473999,3337.78699063891,31.7020397186279
30 05 2018 15:50,3141.55810546875,11.6250495910644,3451.20493390914,34.4714698791503
30 05 2018 16:00,2911.42407226562,10.6146802902221,3118.72935531031,34.4486007690429
30 05 2018 16:10,3236.85400390625,11.915410041809,3508.1792507401,37.2284202575683
30 05 2018 16:20,2926.34790039062,11.0817499160766,3300.54807342314,38.3032302856445
30 05 2018 16:30,2825.02490234375,10.8342304229736,3210.71926614108,39.3422889709472
30 05 2018 16:40,2629.18310546875,10.5611896514892,3094.46557325512,40.456199645996
30 05 2018 16:50,2446.68896484375,10.0451297760009,2819.84469961983,38.6936683654785
30 05 2018 17:00,2651.01391601562,10.8025398254394,3198.17688667615,42.2366409301757
30 05 2018 17:10,2659.68090820312,10.6283197402954,3124.79770890286,40.4923706054687
30 05 2018 17:20,2552.31591796875,10.5038795471191,3067.63575544565,40.1592903137207
30 05 2018 17:30,2045.55004882812,9.32646083831787,2356.20827588125,38.3916511535644
30 05 2018 17:40,1933.96496582031,9.09100341796875,2202.81493081801,38.6936683654785
30 05 2018 17:50,2288.9130859375,9.75861454010009,2632.64681272428,37.424030303955
30 05 2018 18:00,1908.98901367187,8.96799564361572,2123.37975047052,37.0402488708496
30 05 2018 18:10,1652.64599609375,8.44841766357421,1796.28204776189,38.3704490661621
30 05 2018 18:20,1863.92102050781,8.95606422424316,2115.70669771415,37.8614196777343
30 05 2018 18:30,1727.71801757812,8.59963035583496,1889.77853780186,37.0390815734863
30 05 2018 18:40,1813.63195800781,8.74554729461669,1981.42568945218,36.8772201538085
30 05 2018 18:50,1877.33801269531,8.89432621002197,2076.10298366515,37.9117698669433
30 05 2018 19:00,1851.88000488281,8.88453102111816,2069.83555946972,39.1414489746093
30 05 2018 19:10,1702.10900878906,8.47164154052734,1810.53524487548,41.80952835083
30 05 2018 19:20,1933.21203613281,9.0601806640625,2182.85718899521,40.7786598205566
30 05 2018 19:30,1935.28002929687,8.96814918518066,2123.47853174353,43.305419921875
30 05 2018 19:40,2037.58703613281,9.24707317352294,2304.32963583594,48.3723793029785
30 05 2018 19:50,2132.876953125,9.5168752670288,2453.20368983549,49.1729011535644
30 05 2018 20:00,1761.57897949218,8.87571430206298,2064.19809319159,53.6499710083007
30 05 2018 20:10,1803.50598144531,8.98396301269531,2133.65765489871,57.413890838623
30 05 2018 20:20,1715.61694335937,8.80119705200195,2016.70454153205,56.5804100036621
30 05 2018 20:30,1735.82104492187,8.81433010101318,2025.05438826887,47.8152198791503
30 05 2018 20:40,1552.28503417968,8.45373439788818,1799.5415330282,45.5419616699218
30 05 2018 20:50,1584.59301757812,8.51579475402832,1837.74254489794,49.5304298400878
30 05 2018 21:00,1241.92700195312,7.80755376815795,1421.79228910235,49.330020904541
30 05 2018 21:10,1170.80395507812,7.7500672340393,1390.28495746643,57.3721885681152
30 05 2018 21:20,1382.61303710937,8.18727493286132,1638.99529550919,54.2649497985839
30 05 2018 21:30,1200.69494628906,7.73749589920043,1383.44725537011,52.7648696899414
30 05 2018 21:40,849.047119140625,6.89401483535766,968.983004990972,52.4502792358398
30 05 2018 21:50,784.321716308593,6.74060678482055,903.373274681966,56.5815200805664
30 05 2018 22:00,966.237976074218,7.38508415222167,1199.21891208901,56.225959777832
30 05 2018 22:10,823.867370605468,6.88526821136474,965.165937706171,57.9968910217285
30 05 2018 22:20,811.729919433593,6.80545377731323,930.763539173596,56.3339881896972
30 05 2018 22:30,685.765930175781,6.49170494079589,802.750006744348,60.5282096862792
30 05 2018 22:40,432.56851196289,5.57335901260375,490.352588905589,67.3257522583007
30 05 2018 22:50,386.414001464843,5.46328401565551,458.499642108674,70.5150070190429
30 05 2018 23:00,223.312805175781,4.72929096221923,272.174393657561,70.052001953125
30 05 2018 23:10,108.031501770019,4.09690809249877,141.203997835501,69.7184600830078
30 05 2018 23:20,225.214096069335,4.94868803024291,323.49328501701,56.7499504089355
30 05 2018 23:30,527.239379882812,6.17942810058593,686.210373853305,46.1938781738281
30 05 2018 23:40,614.8134765625,6.24922800064086,711.344092782289,49.5335998535156
30 05 2018 23:50,1176.23999023437,7.68252611160278,1353.77444713183,42.4953804016113
31 05 2018 00:00,1202.14697265625,7.86793613433837,1455.30048021816,45.0137214660644
31 05 2018 00:10,1111.66003417968,7.75765991210937,1394.42390128553,47.0467910766601
31 05 2018 00:20,1170.88598632812,7.60849523544311,1314.40798781603,47.7299003601074
31 05 2018 00:30,1327.26904296875,7.74207592010498,1385.93618053045,45.1105804443359
31 05 2018 00:40,1519.92199707031,8.19123554229736,1641.33679482291,45.1571311950683
31 05 2018 00:50,1866.99694824218,8.7488956451416,1983.54353913922,46.8605690002441
31 05 2018 01:00,2019.33703613281,9.12115955352783,2222.3724752005,46.4687309265136
31 05 2018 01:10,2313.94189453125,9.95810031890869,2765.77355972785,48.9605293273925
31 05 2018 01:20,2256.7470703125,9.7728624343872,2642.59157023489,47.0273094177246
31 05 2018 01:30,2081.998046875,9.27755260467529,2324.23120068313,45.4165000915527
31 05 2018 01:40,1928.67395019531,9.07843780517578,2194.67466636724,44.8221702575683
31 05 2018 01:50,2051.13989257812,9.25982761383056,2312.65502601522,46.7133102416992
31 05 2018 02:00,1880.13793945312,9.13996982574462,2234.5867046816,50.9076118469238
31 05 2018 02:10,2069.43798828125,9.46347522735595,2446.01018402002,46.2844886779785
31 05 2018 02:20,2021.01403808593,9.34449386596679,2368.01052244685,44.9746284484863
31 05 2018 02:30,2290.06103515625,9.72515773773193,2609.02422220721,43.8024101257324
31 05 2018 02:40,1951.69299316406,9.08381271362304,2198.15597485045,44.0171318054199
31 05 2018 02:50,1925.50805664062,9.04120826721191,2170.5895137804,46.0248908996582
31 05 2018 03:00,1362.97497558593,7.8916630744934,1468.58034025546,45.2434005737304
31 05 2018 03:10,1291.373046875,7.76117992401123,1396.34508003292,43.4082717895507
31 05 2018 03:20,1225.85498046875,7.63686180114746,1329.40994519189,43.3078804016113
31 05 2018 03:30,1280.85705566406,7.81135320663452,1423.88836843383,37.3041801452636
31 05 2018 03:40,1183.40502929687,7.57171010971069,1295.10865063534,36.1578483581542
31 05 2018 03:50,1432.77600097656,7.94458103179931,1498.42198492793,33.8603897094726
31 05 2018 04:00,1357.07202148437,7.68147182464599,1353.20897829072,30.4144401550292
31 05 2018 04:10,1399.43395996093,8.03280544281005,1548.83865754068,34.1483001708984
31 05 2018 04:20,1571.37194824218,8.55491161346435,1861.96222609057,37.395580291748
31 05 2018 04:30,1444.48498535156,8.14941883087158,1616.68829553828,36.9520187377929
31 05 2018 04:40,1081.85803222656,7.40964603424072,1211.61301649473,38.6976203918457
31 05 2018 04:50,903.479187011718,7.03423309326171,1031.47399358597,36.1788902282714
31 05 2018 05:00,835.214477539062,6.90338277816772,973.081622566873,39.0625114440917
31 05 2018 05:10,621.730407714843,6.35489416122436,750.390357296103,40.3031501770019
31 05 2018 05:20,675.1328125,6.26214694976806,716.053344980926,35.8870582580566
31 05 2018 05:30,666.931823730468,6.30050802230834,730.142744425244,36.0108985900878
31 05 2018 05:40,505.909912109375,5.78535604476928,554.957366144691,34.2036399841308
31 05 2018 05:50,545.469970703125,5.82703495025634,568.183791810011,41.9246597290039
31 05 2018 06:00,744.046081542968,6.45572519302368,788.780801871227,41.5268592834472
31 05 2018 06:10,566.1845703125,5.90760612487792,594.259018900051,45.2378501892089
31 05 2018 06:20,459.99771118164,5.52644920349121,476.640763482957,43.4970703125
31 05 2018 06:30,664.687072753906,6.24022722244262,708.073708683121,37.9970092773437
31 05 2018 06:40,689.072021484375,6.29930591583251,729.698821759824,40.5649681091308
31 05 2018 06:50,510.213195800781,5.69327783584594,526.356654845209,48.7188987731933
31 05 2018 07:00,314.390411376953,5.10590314865112,362.449019739831,42.8267517089843
31 05 2018 07:10,555.51318359375,6.13508319854736,670.513636873327,63.5468215942382
31 05 2018 07:20,431.87759399414,5.61259508132934,501.980679958534,52.6185188293457
31 05 2018 07:30,289.627014160156,4.86622810363769,303.803539805167,38.4506683349609
31 05 2018 07:40,565.190185546875,5.92409610748291,599.679185752361,44.9580917358398
31 05 2018 07:50,506.206085205078,5.65542697906494,514.842539476319,41.1421890258789
31 05 2018 08:00,539.210998535156,5.89530897140502,590.235613119136,30.087589263916
31 05 2018 08:10,763.218017578125,6.33312702178955,742.248144827892,34.4027481079101
31 05 2018 08:20,857.61962890625,6.57460784912109,835.485025000263,28.4517097473144
31 05 2018 08:30,726.542724609375,6.33536195755004,743.081777835546,32.7441482543945
31 05 2018 08:40,815.974609375,6.59058904647827,841.883951073006,29.2832603454589
31 05 2018 08:50,1057.30505371093,7.01429605484008,1022.43735758314,28.7351398468017
31 05 2018 09:00,921.010375976562,6.9299349784851,984.757367628872,24.2094097137451
31 05 2018 09:10,1054.60900878906,7.27442502975463,1144.47000194558,24.7425308227539
31 05 2018 09:20,719.91552734375,6.49128198623657,802.584962146682,25.0782508850097
31 05 2018 09:30,730.189575195312,6.45246315002441,787.521371263441,22.2174491882324
31 05 2018 09:40,810.120483398437,6.74767589569091,906.335052968084,22.5009498596191
31 05 2018 09:50,707.138488769531,6.43492603302001,780.770593745143,21.0588092803955
31 05 2018 10:00,493.812591552734,5.81878995895385,565.553268113612,20.882469177246
31 05 2018 10:10,629.612121582031,6.26868677139282,718.444104885382,18.1836490631103
31 05 2018 10:20,464.131195068359,5.82969617843627,569.034329647425,18.3589706420898
31 05 2018 10:30,478.00601196289,5.81940698623657,565.749886873677,14.4849395751953
31 05 2018 10:40,262.801788330078,4.87460613250732,305.781484078628,15.188039779663
31 05 2018 10:50,199.167404174804,4.59457492828369,242.290863560766,15.9350099563598
31 05 2018 11:00,202.114303588867,4.51270389556884,224.693537969001,17.4785995483398
31 05 2018 11:10,147.034805297851,4.30111598968505,181.047380095522,15.1275100708007
31 05 2018 11:20,209.375595092773,4.58434581756591,240.069488494367,16.7705192565917
31 05 2018 11:30,189.780899047851,4.54463481903076,231.50762562854,19.912649154663
31 05 2018 11:40,242.849304199218,4.85255479812622,300.58625309618,20.3890399932861
31 05 2018 11:50,425.888488769531,5.48477888107299,464.631913067213,25.1097106933593
31 05 2018 12:00,618.872680664062,6.17815208435058,685.755763157684,24.7060604095458
31 05 2018 12:10,516.055114746093,5.82379722595214,567.149982263388,18.2370796203613
31 05 2018 12:20,531.340393066406,5.91919708251953,598.065912108795,15.4949102401733
31 05 2018 12:30,436.34521484375,5.70483493804931,529.900243252347,18.8348197937011
31 05 2018 12:40,421.965301513671,5.60766077041625,500.510285276375,16.4186897277832
31 05 2018 12:50,396.849609375,5.45539093017578,456.258374523419,15.1299800872802
31 05 2018 13:00,645.410278320312,6.30533981323242,731.928637546559,13.4628801345825
31 05 2018 13:10,949.773315429687,7.18057680130004,1099.39379828985,15.0905704498291
31 05 2018 13:20,1203.59399414062,7.71797323226928,1372.8665300171,14.7785902023315
31 05 2018 13:30,871.908386230468,6.91173219680786,976.743715243536,16.9003391265869
31 05 2018 13:40,674.329711914062,6.29238891601562,727.147492327131,19.4744091033935
31 05 2018 13:50,952.252685546875,7.11974906921386,1070.81903134241,20.2207603454589
31 05 2018 14:00,878.974182128906,6.96353006362915,999.655485246704,18.7127208709716
31 05 2018 14:10,739.375671386718,6.53936576843261,821.475501199641,18.8591499328613
31 05 2018 14:20,815.885314941406,6.70146083831787,887.077833883942,17.7659893035888
31 05 2018 14:30,865.969787597656,6.81082820892333,933.056002344704,17.016429901123
31 05 2018 14:40,998.35498046875,7.28123521804809,1147.78873216355,19.4208602905273
31 05 2018 14:50,750.334716796875,6.68997001647949,882.328333710249,21.2299003601074
31 05 2018 15:00,946.945922851562,7.0191102027893,1024.61475226337,18.4417190551757
31 05 2018 15:10,1103.791015625,7.33997917175292,1176.68970450768,20.3919792175292
31 05 2018 15:20,935.860473632812,7.00111293792724,1016.48988236388,22.3472099304199
31 05 2018 15:30,1348.81298828125,7.99290084838867,1525.93392294843,25.3876590728759
31 05 2018 15:40,1720.17102050781,8.63100337982177,1909.37210971812,23.4271202087402
31 05 2018 15:50,1531.56298828125,8.20303916931152,1648.32358216669,26.4739894866943
31 05 2018 16:00,2195.92700195312,9.72206497192382,2606.82128549591,26.441270828247
31 05 2018 16:10,2204.73803710937,9.70278453826904,2593.01419435454,29.4894199371337
31 05 2018 16:20,2291.55688476562,9.94463729858398,2757.19579298533,31.9856395721435
31 05 2018 16:30,2255.1669921875,9.71889972686767,2604.56333543211,33.3670806884765
31 05 2018 16:40,2226.9208984375,9.80726337432861,2666.32166322202,33.588451385498
31 05 2018 16:50,2372.89794921875,10.1372900009155,2874.55287711241,36.1797103881835
31 05 2018 17:00,2167.02294921875,9.51153373718261,2449.00392342451,35.3174781799316
31 05 2018 17:10,2309.98999023437,10.0249595642089,2807.52376536111,39.757469177246
31 05 2018 17:20,2040.42004394531,9.42080879211425,2418.01724027075,42.3973388671875
31 05 2018 17:30,2036.3330078125,9.46195411682128,2445.01184828731,41.6668815612792
31 05 2018 17:40,2093.77392578125,9.5880537033081,2508.18178220456,40.2901916503906
31 05 2018 17:50,2016.16394042968,9.22343158721923,2288.90822871583,38.8723793029785
31 05 2018 18:00,1951.70703125,9.16444492340087,2250.49570257127,42.3013801574707
31 05 2018 18:10,2136.48999023437,9.83061408996582,2682.2043873495,44.6465187072753
31 05 2018 18:20,2123.537109375,10.0361204147338,2814.35693498176,46.6235389709472
31 05 2018 18:30,2078.47900390625,9.42475700378417,2420.60669218725,48.2084503173828
31 05 2018 18:40,1817.73803710937,8.74798679351806,1982.96862334573,48.0691719055175
31 05 2018 18:50,1872.57604980468,8.89811038970947,2078.52548529817,47.4003105163574
31 05 2018 19:00,1660.56994628906,8.47548580169677,1812.89844653108,46.2196006774902
31 05 2018 19:10,1819.99194335937,8.86876201629638,2059.75538399404,44.2216491699218
31 05 2018 19:20,1962.03002929687,9.00016975402832,2144.10033451377,44.5646705627441
31 05 2018 19:30,1958.60400390625,8.93528366088867,2102.35740853311,44.578929901123
31 05 2018 19:40,2166.22509765625,9.39621925354003,2401.89482446212,46.0378303527832
31 05 2018 19:50,2209.02587890625,9.57912635803222,2501.38620618842,46.1777687072753
31 05 2018 20:00,2159.14990234375,9.71759128570556,2603.62894784181,42.4872016906738
31 05 2018 20:10,1687.80895996093,8.65813827514648,1926.36939081073,41.7686195373535
31 05 2018 20:20,1499.68603515625,8.27504634857177,1691.2167129563,42.1425018310546
31 05 2018 20:30,1579.39501953125,8.38464927673339,1757.35672090795,41.8208999633789
31 05 2018 20:40,1264.4169921875,7.88816213607788,1466.61693282491,43.4384307861328
31 05 2018 20:50,1894.96704101562,9.07656002044677,2193.45866979229,37.1644783020019
31 05 2018 21:00,1630.2060546875,8.79783344268798,2014.56745312009,35.9997482299804
31 05 2018 21:10,1398.34301757812,8.47019672393798,1809.64734748543,34.797550201416
